SampleID,Eubacterium_nodatum_group,0319-6G20,Abiotrophia,Acinetobacter,Actinomyces,Aerococcus,Aeromonas,Afipia,Agathobacter,Alkanindiges,Alloprevotella,Amaricoccus,Anaerococcus,Anoxybacillus,Atopobium,Aureimonas,Auricoccus-Abyssicoccus,Azospirillum,Bacillus,Bacteroides,Bifidobacterium,Blastococcus,Blautia,Bosea,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Brochothrix,Burkholderia-Caballeronia-Paraburkholderia,Campylobacter,Capnocytophaga,Caulobacter,Clostridium_sensu_stricto_1,Collinsella,Comamonas,Corynebacterium,Cutibacterium,Deinococcus,Delftia,Denitratisoma,Dermabacter,Dermacoccus,Dietzia,Dolosigranulum,Dorea,DSSD61,Enterobacter,Enterococcus,Eremococcus,Escherichia-Shigella,Ezakiella,Facklamia,Faecalibacterium,Fastidiosipila,Fenollaria,Finegoldia,Fusicatenibacter,Fusobacterium,Gardnerella,Gemella,Gordonia,Granulicatella,Haematobacter,Haemophilus,Helcococcus,Intestinibacter,Janthinobacterium,Jeotgalicoccus,JG30-KF-CM45,KD4-96,Klebsiella,Klenkia,Kocuria,Kytococcus,Lachnoanaerobaculum,Lactobacillus,Lactococcus,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Luteimonas,Macrococcus,Marmoricola,Massilia,Meiothermus,Methylobacterium-Methylorubrum,Methylocella,Methylophilus,Microbacterium,Micrococcus,Millisia,Mobilicoccus,Moraxella,Murdochiella,Muricoccus,Mycobacterium,Mycoplasma,Negativicoccus,Neisseria,Nesterenkonia,Oribacterium,Ornithinimicrobium,Ottowia,Pantoea,Paracoccus,Pedobacter,Pelomonas,Peptoniphilus,Peptostreptococcus,Phreatobacter,Porphyromonas,Prevotella,Pseudoclavibacter,Pseudoglutamicibacter,Pseudomonas,Pseudorhodoplanes,Pseudoxanthomonas,Puia,Raoultella,Rhodococcus,Romboutsia,Roseomonas,Rothia,Ruminococcus,S5-A14a,Saccharimonadales,Selenomonas,Serratia,Skermanella,Sphingobacterium,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptococcus,Streptomyces,Subdoligranulum,Terrisporobacter,Turicibacter,uncultured,Varibaculum,Veillonella,Weissella,WPS-2,Xanthomonas,Yimella
LK16S009-188,0,0,0,0.318548387,0,0,0,0.128456221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381912442,0,0,0,0,0,0,0,0,0,0,0,0,0.016705069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065092166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089285714,0,0,0,0,0,0,0,0,0,0
LK16S011-001,0,0,0,0,0,0,0,0,0,0,0,0,0.000351556,0,0,0,0,0,0,0,0,0,0,0,0.000527333,0,0,0,0,0,0,0,0,0,0,0,0.688838109,0.000562489,0,0,0,0.009808402,0,0,0,0,0,0,0,0.001335911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001124978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281245,0,0,0,0,0.297169977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-002,0,0,0,0.00796261,0,0,0,0,0,0,0,0.004500606,0,0,0,0.00761641,0,0,0,0,0,0,0,0.001557902,0.041197854,0,0.018348624,0,0,0,0,0,0,0,0,0,0.586982863,0.016790722,0,0,0,0.002596503,0,0.001557902,0,0,0,0,0,0.000865501,0,0,0,0,0,0,0,0,0,0,0.007270209,0,0,0,0.005712307,0,0,0,0,0,0,0,0,0,0.014021118,0,0,0.001904102,0,0,0,0,0,0,0,0,0,0.001384802,0,0,0,0.047775662,0.008828111,0,0,0,0,0,0,0,0,0,0,0,0.003115804,0,0,0,0,0,0,0,0,0,0,0,0,0.005712307,0,0,0.003115804,0,0,0.002596503,0.002942704,0,0,0.008308811,0,0,0,0,0.191275749,0,0,0.006058508,0,0,0,0,0,0,0,0,0,0,0
LK16S011-003,0,0,0,0.003429112,0,0,0,0,0,0,0,0,0.40546293,0,0,0,0.000709471,0,0,0,0,0,0,0.011469788,0.037247251,0,0.009223129,0,0,0,0,0,0,0,0,0,0.147983919,0.002010169,0,0,0,0.003961216,0,0.006030507,0,0,0,0,0,0.002897008,0.000768594,0,0,0,0,0,0.133498877,0,0,0,0,0.000768594,0,0,0,0,0,0,0,0,0,0,0,0.00135982,0.005439281,0,0,0,0,0,0,0,0,0,0,0,0,0.001005085,0,0,0,0.133262386,0.016081353,0,0,0,0,0,0,0,0.000177368,0,0,0,0,0,0.00224666,0,0,0.001418943,0,0,0,0,0,0,0,0,0.002837886,0,0.000886839,0,0,0,0,0,0,0.001182452,0,0,0,0,0.068345749,0,0,0.000295613,0,0,0,0,0,0,0,0,0,0,0
LK16S011-004,0,0,0,0.006166812,0,0,0,0,0,0,0,0.001079192,0.000925022,0,0,0,0,0,0,0,0,0,0,0.015776761,0.081453312,0,0.03520222,0.002209774,0,0,0,0,0,0,0,0,0.344108125,0.006680713,0,0,0,0,0,0.009096048,0,0,0,0,0,0,0.001438923,0,0,0,0,0,0.000719461,0,0,0,0.00020556,0,0,0.001233362,0.000925022,0,0,0,0,0.01017524,0,0,0,0.003957038,0.009301609,0,0,0.000770852,0,0,0,0,0,0,0,0,0,0.000822242,0,0,0,0.215170358,0.06033198,0,0,0,0,0,0,0,0,0,0,0,0.031296572,0,0.005550131,0,0,0.000925022,0,0,0,0,0,0,0,0.001027802,0.002826456,0,0,0,0,0.000925022,0,0,0,0,0,0,0,0,0.149699368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-005,0,0,0,0.004957039,0,0,0,0,0,0,0,0,0.219167217,0,0,0,0.001057502,0,0,0,0,0,0,0.009980172,0.026834104,0,0.011566424,0.000330469,0,0,0,0,0,0,0,0,0.420489095,0.015730337,0,0,0,0.001520159,0,0.005023133,0,0,0,0,0,0.002115003,0.000528751,0,0,0,0,0,0.074355585,0,0,0,0,0,0,0,0,0,0,0,0,0.001520159,0,0,0,0.001586252,0.002842036,0,0,0.000528751,0,0,0,0,0,0,0,0,0,0.000793126,0,0,0,0.073231989,0.016391276,0,0,0,0,0,0,0,0,0,0,0,0.006411104,0,0.000991408,0,0,0,0,0,0,0,0,0,0.000660939,0,0.001454065,0,0,0,0,0,0,0,0,0.002115003,0,0.001189689,0,0,0.096629213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-006,0,0,0,0.060402685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020134228,0,0,0,0,0,0,0,0,0,0.503355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040268456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026845638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134228188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181208054,0.033557047,0,0,0,0,0,0,0,0,0,0
LK16S011-007,0,0,0,0.002254732,0,0,0,0,0,0,0,0,0.42960516,0,0,0,0.000786535,0,0,0,0,0,0,0,0.007865345,0,0.004247286,0.000524356,0,0,0,0,0,0,0,0,0.180431021,0.057364585,0,0,0,0.005295999,0,0.001992554,0,0,0,0,0,0,0.000471921,0,0.003146138,0,0,0,0.117560694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001153584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020240155,0.005925227,0,0,0,0,0,0,0,0.000629228,0,0,0,0.007340989,0,0,0,0,0.003460752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148707462,0,0,0.000471921,0.000524356,0,0,0,0,0,0,0,0,0,0
LK16S011-008,0,0,0,0.020670148,0,0,0.005439513,0,0,0,0,0,0,0,0.005657093,0,0,0,0,0,0,0,0,0,0,0,0.002610966,0,0,0,0,0,0,0,0,0,0.045474326,0.015448216,0,0,0,0,0,0,0,0,0,0,0,0,0.006309835,0,0,0,0,0,0.004786771,0,0.006527415,0,0.013925152,0,0,0,0.011096606,0,0,0,0,0,0,0,0,0,0,0,0.00848564,0,0.027850305,0,0,0,0,0,0,0,0,0,0,0,0,0.014795474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870322,0,0,0.239773716,0,0,0,0,0,0,0,0.012619669,0,0,0,0,0,0,0,0.086814621,0,0,0.411444735,0,0,0,0,0.015230635,0,0.036335944,0,0,0,0
LK16S011-009,0,0,0,0.00305736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002570962,0,0,0.094465483,0.004481812,0,0,0,0.002709933,0,0,0,0,0,0,0,0,0.005246152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590626,0,0,0,0,0,0,0,0,0,0.882604315,0,0,0,0,0,0,0.003891186,0,0,0,0,0,0,0
LK16S011-010,0,0,0,0.073051948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560064935,0,0,0.00974026,0,0,0,0,0,0,0,0,0,0,0
LK16S011-011,0,0,0,0.008182748,0,0,0,0,0,0,0,0,0.662120696,0,0,0,0,0,0,0,0,0,0,0,0.00477327,0,0.004432322,0,0,0,0,0,0,0,0,0,0.08353222,0,0,0,0,0,0,0.006137061,0,0,0,0,0,0.001022844,0.00477327,0,0,0,0,0,0.160927378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006818957,0,0,0,0.01738834,0.0078418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026934879,0,0,0,0.005114218,0,0,0,0,0,0,0,0,0,0
LK16S011-012,0,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298717949,0.028205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-013,0,0,0,0.108716026,0,0,0,0,0,0,0,0,0.305529522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022492971,0,0,0,0,0,0,0,0,0,0.223992502,0.008434864,0,0,0,0,0,0.012183693,0,0,0,0,0,0,0.009372071,0,0,0,0,0,0.069353327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009372071,0,0,0,0,0.029053421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007497657,0,0,0,0,0.187441425,0,0,0,0.00656045,0,0,0,0,0,0,0,0,0,0
LK16S011-014,0,0,0,0.415730337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41011236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028089888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146067416,0,0,0,0,0,0,0,0,0,0
LK16S011-015,0,0,0,0.003163723,0,0,0,0,0,0,0,0,0.625098866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055892433,0.052992354,0,0,0,0,0,0,0,0,0,0,0,0,0.003954653,0,0.001054574,0,0,0,0.085156868,0,0,0,0,0,0,0,0.024782494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006327445,0,0,0,0,0,0,0,0,0.000527287,0,0,0,0,0,0,0,0,0,0,0,0,0.002109148,0,0,0,0,0,0,0,0,0.00738202,0,0,0,0,0,0,0.001845505,0,0,0,0,0,0,0,0,0,0,0,0.001318218,0,0,0,0.104402847,0,0,0.009754811,0,0,0,0,0,0,0.014236752,0,0,0,0
LK16S011-016,0,0,0,0.505102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030612245,0.12755102,0,0,0,0,0,0,0,0,0,0
LK16S011-017,0,0,0,0.000599377,0,0,0,0,0,0,0,0,0.070055143,0,0,0,0,0,0,0,0,0,0,0,0.003332534,0,0.000503476,0,0,0,0,0,0,0,0,0,0.055478303,0.006904819,0,0,0,0,0,0,0,0,0,0,0,0,0.000119875,0,0,0,0,0,0.022848238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19252E-05,0,0,9.59003E-05,0,0,0,0.002900983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837089427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-018,0,0,0,0.022155086,0,0,0,0,0,0,0,0,0.040785498,0,0,0,0,0,0,0,0,0,0,0,0.087109768,0,0.029204431,0,0,0,0,0,0,0,0,0,0.374118832,0.113293051,0,0,0,0,0,0.009566969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009063444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114803625,0.021651561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008056395,0,0,0,0,0,0,0.029707956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114300101,0,0,0.018126888,0,0,0,0,0.008056395,0,0,0,0,0,0
LK16S011-019,0,0,0,0,0,0,0,0,0,0,0,0,0.022631905,0,0,0.001135035,0,0,0,0,0,0,0,0,0.037112196,0,0.007876453,0,0,0,0,0,0,0,0,0,0.064043475,0.00199491,0,0,0,0,0,0.00075669,0,0,0,0,0,0,0,0,0,0,0,0,0.013035702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515925,0,0,0,0,0.00020637,0,0,0,0,0,0,0,0,0,0,0,0.029132558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00089427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820664511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-020,0,0,0,0.015658363,0,0,0,0,0,0,0,0,0.019928826,0,0,0.00569395,0,0,0.012099644,0,0,0,0,0,0.219928826,0,0.074021352,0,0,0,0,0,0,0,0,0,0.333096085,0.009964413,0,0,0,0,0,0.022064057,0,0,0,0,0,0,0,0,0,0,0,0,0.003558719,0,0,0,0,0.002846975,0,0,0,0,0,0,0,0,0,0,0,0.074021352,0.003558719,0,0,0,0,0,0,0,0,0,0,0,0,0.002846975,0,0,0,0.15088968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046263345,0,0,0,0,0,0,0,0.003558719,0,0,0,0,0,0
LK16S011-021,0,0,0,0.000122709,0,0,0,0,0,0,0,0,0.018283704,0,0,0.001677029,0,0,0.00143161,0.000368128,0,0,0,0,0.092441099,0,0.032313482,0,0,0,0,0,0,0,0,0,0.371400524,0.005562827,0,0,0,0,0,0.007280759,0,0,0,0,0,0,0,0.000204516,0,0,0,0.00077716,0.002167866,0,0,0,0,0,0,0,0.000163613,0,0,0,0,0,0,0,0,0,0.000368128,0,0,0,0,0.001186191,0.000163613,0,0,0,0,0,0,0.000981675,0,0,0,0.067858312,0.000858966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003354058,0,0,0.001145288,0,0,0,0,0,0,0,0,0,0,0,0,0.001390707,0,0,0,0,0,0,0,0,0,0.387270942,0,0,0.000531741,0,0,0,0.000695353,0,0,0,0,0,0,0
LK16S011-022,0,0,0,0.022316684,0,0,0,0,0,0,0,0,0.018065887,0,0,0,0,0,0.027630181,0,0,0,0,0,0.01381509,0,0.018065887,0,0,0,0,0,0,0,0,0,0.496280553,0.04357067,0,0,0,0.009564293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008501594,0.022316684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04357067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267800213,0,0,0.008501594,0,0,0,0,0,0,0,0,0,0,0
LK16S011-023,0,0,0,0,0,0,0,0,0,0,0,0,0.01856613,0,0,0.000421479,0,0,0,0,0,0,0,0,0.009946894,0,0.001411953,0,0,0,0,0,0,0,0,0,0.014119531,0.001454101,0,0,0,0,0,0.000147517,0,0,0,0,0,0,0,0,0,0,0,0,0.026152744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005984995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921794656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-024,0,0,0,0.013799448,0,0,0,0,0,0,0,0,0.007359706,0,0,0,0,0,0.074517019,0,0,0,0.004599816,0,0.089236431,0,0.037718491,0,0,0,0,0,0,0,0,0,0.318307268,0.039558418,0,0.006439742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006439742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010119595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063477461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011959522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008279669,0,0,0,0,0,0,0,0.288868445,0,0,0,0.012879485,0,0,0,0.006439742,0,0,0,0,0,0
LK16S011-025,0,0,0,0.001275185,0,0,0,0,0,0,0,0,0.102524866,0,0,0,0,0,0,0,0,0,0,0,0.003570518,0,0,0,0,0,0,0,0,0,0,0,0.049222137,0.008671257,0,0,0,0,0,0,0,0,0,0,0,0,0.003060444,0,0,0,0,0.003060444,0.022188217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002295333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005865851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793420046,0,0,0,0.004845703,0,0,0,0,0,0,0,0,0,0
LK16S011-026,0,0,0,0.036199095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12066365,0,0,0,0,0,0,0,0,0,0,0,0.315233786,0.042232278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022624434,0,0,0,0.141779789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0.022624434,0.04826546,0,0,0,0,0,0,0,0,0,0
LK16S011-027,0,0,0,0,0,0,0,0,0,0,0,0,0.013890899,0,0,0,0,0,0,0,0,0,0,0,0.015395746,0,0.002980755,0,0,0,0,0,0,0.000202576,0,0,0.03270149,0.00138909,0,0,0,0,0,0.000318333,0,0,0,0,0,0,0,0,0,0,0,0,0.010504992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009868326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405151,0,0,0,0,0,0,0,0,0,0,0,0,0.000491969,0.000144697,0,0,0,0,0,0,0,0,0.911705976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-028,0,0,0,0.118568233,0,0,0,0,0,0,0,0,0.035794183,0,0,0,0,0,0.158836689,0,0,0,0,0,0.071588367,0,0,0,0,0,0,0,0,0,0,0,0.263982103,0,0,0.017897092,0,0,0,0,0,0,0,0,0,0,0.071588367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011185682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051454139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131991051,0,0,0.060402685,0,0,0,0,0.006711409,0,0,0,0,0,0
LK16S011-029,0,0,0,0,0,0,0,0,0,0,0,0,0.012389381,0,0,0,0,0,0.005309735,0,0,0,0,0,0.060471976,0,0.019764012,0,0,0,0,0,0,0,0,0,0.285250737,0.005014749,0,0,0,0,0,0.005309735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03480826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619469,0,0,0,0,0,0,0,0,0,0.565486726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-030,0,0,0,0.403100775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375968992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042635659,0,0,0,0,0,0,0,0,0,0,0,0,0.081395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058139535,0,0,0,0.03875969,0,0,0,0,0,0,0,0,0,0
LK16S011-031,0,0,0,0,0,0,0,0,0,0,0,0,0.015561741,0,0,0.000253036,0,0,0,0,0,0,0,0,0.008603239,0,0.000986842,0,0,0,0,0,0,0,0,0,0.00840081,0.001265182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022115385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003922065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938461538,0,0,0,0,0,0,0,0.000101215,0,0,0,0,0,0
LK16S011-032,0,0,0,0.295597484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566037736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031446541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050314465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK16S011-033,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022610483,0.036998972,0,0,0,0,0,0.021582734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010277492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873586845,0,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0.020554985
LK16S011-034,0,0,0,0,0.018010496,0,0,0,0,0,0,0,0.087523855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001884542,0,0,0,0,0,0,0,0,0,0.087476145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159589695,0.016316794,0,0.000620229,0.144274809,0.009637405,0,0,0,0,0,0,0,0,0.001502863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013716603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010925573,0,0,0,0.017270992,0,0,0,0,0,0,0,0,0,0.308874046,0,0,0.089742366,0.011617366,0.020801527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
